datetime,000001.SZ,000002.SZ,000858.SZ,002415.SZ,002594.SZ,600000.SH,600036.SH,600519.SH,600887.SH,601318.SH,000858.SZ,002142.SZ,300059.SZ,300750.SZ,688981.SH
2020-01-01,0.2624557007227448,0.13736789890117107,0.17626561016037073,0.1100844483216397,0.12991311972604458,0.28289978747301303,0.1083040779744006,0.2917899832676661,0.08688583038543811,0.17051719901549323,0.17626561016037073,0.06576598144244857,0.07867577900575294,0.2963192647553206,0.05252048946496378
2020-01-02,0.26784732396468475,0.2420586083391415,0.29974250314557105,0.13584219943869275,0.11555674616318855,0.2494757961881171,0.10202827097910165,0.26142621012223693,0.06772661593919772,0.11833830816933434,0.29974250314557105,0.07785113119634919,0.17720122910258634,0.13312187628500005,0.24240304130879947
2020-01-03,0.16701967863240486,0.17512012355419698,0.07165449911600096,0.16671499779832116,0.10517151835915393,0.20839313958443,0.19007596355663536,0.14843052019929653,0.28204577256779884,0.12416101428313105,0.07165449911600096,0.14114966174295596,0.0562864640178591,0.2580163589060191,0.14308554691592373
2020-01-06,0.2600838349717261,0.28046194935072355,0.2902220264088312,0.20067120206665656,0.06860655543319284,0.24010179809966387,0.1498287947981246,0.23555483812213146,0.2601163255279628,0.07454652948845432,0.2902220264088312,0.0668456750281582,0.16995862291039032,0.12936075241105788,0.21962589045759812
2020-01-07,0.15885676753604527,0.18333039024893844,0.1984875989420793,0.05283798692105636,0.188214849631552,0.25547284749294374,0.1207384787512819,0.11990530840555484,0.19251617386958148,0.21728688738306257,0.1984875989420793,0.11284053455227257,0.1836586069938777,0.27934475283748433,0.15210885316137335
2020-01-08,0.17376453245281537,0.19608207318448762,0.27044411409198926,0.22912341974602296,0.24448594163840148,0.2952001757509401,0.058186739493642184,0.20170456010398924,0.15824340786465596,0.07672588935511541,0.27044411409198926,0.1970252271317674,0.11970453028930843,0.29393444323795365,0.06682659557858105
2020-01-09,0.2839249667890367,0.28036195459823043,0.24989536471836798,0.2481307713543639,0.23392905440667022,0.2287375745543735,0.0938996780766438,0.2598376931561831,0.08478976440579596,0.2194793092322183,0.24989536471836798,0.1682588767900577,0.25261400467886624,0.11079587367318562,0.28638153478320616
2020-01-10,0.2199207242186384,0.10411508061460022,0.11481914342282516,0.15608780778819925,0.06446966574723932,0.1559476237356479,0.25790100406399136,0.1602931985850064,0.24983286951979572,0.06350221710471675,0.11481914342282516,0.2156949287747923,0.19169162539873325,0.296608252122383,0.2535936138169574
2020-01-13,0.052658465197102114,0.22775881654663738,0.2642109171073398,0.17913681336880566,0.21148207523307955,0.17812483929552986,0.13538071084622266,0.28543542938963795,0.05231896525860573,0.05055291372563915,0.2642109171073398,0.2863494411976529,0.12722473026004344,0.2997044370701681,0.27094700923813153
2020-01-14,0.20644337762455361,0.2856683489090522,0.08007120092740473,0.27274166500299274,0.20147549567109635,0.2950671796132146,0.18757055635483189,0.11920962812765605,0.14532514413069686,0.1346391126239771,0.08007120092740473,0.13575488722633983,0.20479575641309722,0.2370787946987456,0.12365205496291505
2020-01-15,0.27279392888799936,0.26354992580648207,0.1974008990549494,0.17812677380603498,0.23760417960120384,0.06203211560721149,0.24159372397418016,0.14549308086112983,0.1163129725627242,0.18138896536443827,0.1974008990549494,0.22004184632666368,0.2853160372656364,0.10764881508212744,0.2012282599952775
2020-01-16,0.25206718953901214,0.05770265003392615,0.10819540267395918,0.28197473829686426,0.09052590632712913,0.17835000602186207,0.27635247804299057,0.1646940930475207,0.29527149539423586,0.15981362995740667,0.10819540267395918,0.21136739762458445,0.10375992998692073,0.05563032716961709,0.1780409900561617
2020-01-17,0.15075913499226123,0.1631461643551907,0.07875872229863849,0.2966336884429118,0.2600126847924287,0.12254385815422904,0.09902869368967944,0.0711385630624465,0.133718534183007,0.07767651499885982,0.07875872229863849,0.18969264293997407,0.1659466410055448,0.05917721091467536,0.13259066090462768
2020-01-20,0.06983006690190001,0.2960141701516478,0.07818018203086115,0.1613696860488758,0.2595361723646561,0.10011606427989071,0.14230282542363126,0.07033623989230979,0.06467983389123778,0.10295838927563293,0.07818018203086115,0.11511626060844456,0.1004041344626909,0.26272498995946425,0.24597069331029875
2020-01-21,0.0708256690381147,0.18919480400940658,0.07550114131330017,0.0834563977858724,0.2735255462527631,0.06975024691073443,0.20663902554090752,0.0744329357841146,0.2484957219311053,0.2470036403207853,0.07550114131330017,0.2600320302763714,0.05370748040868929,0.27621604893781154,0.11784347694110094
2020-01-22,0.24747609633406742,0.27834442970901796,0.16045835962193566,0.050195446732555174,0.2277932806754796,0.11330625725563724,0.21356277375827548,0.096037875891565,0.25338826737867814,0.07552520447803905,0.16045835962193566,0.2786619652032818,0.2520486568806778,0.243508026529918,0.057411465852544905
2020-01-23,0.054069694206971206,0.13646866209681796,0.1409501646841354,0.11521165531374732,0.27052317923646707,0.07933408911773497,0.1411544435914024,0.13240020448712975,0.06223223770791102,0.26086470436346604,0.1409501646841354,0.2532598447643046,0.060145607286365546,0.1492600779286874,0.2675268841357498
2020-01-24,0.2899579919222942,0.18739658319747704,0.27688677146347723,0.22743271003704424,0.08040352409240369,0.29062578048794113,0.16341952158853068,0.22946377090050935,0.25767682118321167,0.232270111515131,0.27688677146347723,0.08594039029603288,0.0855889503334019,0.21035076535396036,0.1719188776047621
2020-01-27,0.07450251778180385,0.11022200093767341,0.07445467183708611,0.1122022379112473,0.07487495823659614,0.23205461495089075,0.09010904646204336,0.1254948885032709,0.267280289771457,0.1779727286678427,0.07445467183708611,0.11073687405609818,0.2180786997865105,0.11979554062071994,0.25297925845303953
2020-01-28,0.18478511553479177,0.09950786288867249,0.06734267592395661,0.29765134936097165,0.2373759785765613,0.059133758960602176,0.1506579921916738,0.15388051853716833,0.09427678698108215,0.050860294499847455,0.06734267592395661,0.11328401391553057,0.27236051322506355,0.11493634378975821,0.17317936421464108
2020-01-29,0.09624346980880717,0.09545274157192131,0.06434009078637139,0.25944684959905506,0.20119779842886026,0.21258282509182858,0.08297369757852398,0.15928630616216133,0.05863971138594361,0.16440701545728803,0.06434009078637139,0.10680247275085906,0.1412415264475404,0.19524615679071555,0.14986383991081348
2020-01-30,0.299428590266291,0.09017048821701253,0.05274138077899755,0.13557099025260894,0.2808098603796801,0.05914104807475469,0.23910962182067885,0.07206212007327585,0.22497523703652483,0.20127554111849455,0.05274138077899755,0.05175970468236278,0.2669409897508275,0.07069676097962864,0.23400853860192422
2020-01-31,0.19860292800449775,0.26787262114673477,0.2693236561313395,0.14958964131292896,0.16455912981366616,0.2726929448214582,0.1980352593611472,0.22763315833040643,0.2716863084856848,0.07998648071707652,0.2693236561313395,0.29818451752021374,0.27140275799659647,0.2725013465452088,0.2547839166050141
2020-02-03,0.10802107082115465,0.21347882423189823,0.05898498214722765,0.21881738576238619,0.06524313453005297,0.2442250188941198,0.10265969723639735,0.19428102002407943,0.1839283197181572,0.2782188382433503,0.05898498214722765,0.12736325898749606,0.2762440193811078,0.07975945948797915,0.279796507127179
2020-02-04,0.13045357914716782,0.23649995866818857,0.11063354726317261,0.12351342390653207,0.15001439577719283,0.21022845083012037,0.22427803990459344,0.2708360876589658,0.26729743636221537,0.09819279010530983,0.11063354726317261,0.06810336869756607,0.23489047187497153,0.26831588273165125,0.1461480875888389
2020-02-05,0.06695069591922718,0.28141395917691653,0.2122701379116282,0.26077925088591014,0.23739370604881221,0.2648635070444651,0.26086473783735326,0.22988180908736044,0.1103217905404117,0.058641212677618584,0.2122701379116282,0.21514511256332192,0.2823510076951531,0.12345317948270836,0.11911884612218392
2020-02-06,0.2960385240983431,0.11827324435892687,0.23991802050348698,0.05688087776991836,0.0713134865430685,0.2678432082738462,0.11907771514401642,0.08889834619924476,0.2509061917751519,0.1634680291422308,0.23991802050348698,0.12515128383477475,0.12504288388622187,0.08634269723979306,0.11695061326446081
2020-02-07,0.21502813059525427,0.178805487932797,0.06668878338214797,0.06444440690403265,0.10487352607991661,0.12850239115649348,0.2063989452111285,0.06096777788380643,0.050371564257109966,0.2972238758952289,0.06668878338214797,0.06853685495799479,0.15287897783212084,0.1167562468024315,0.14366724223743232
2020-02-10,0.07521038353082234,0.2383027708168362,0.07719049279162228,0.2322124369491239,0.21263825392862745,0.21106840039103136,0.17314561806961376,0.23739507065232834,0.2654272622466179,0.17025032120510153,0.07719049279162228,0.2506044848548531,0.12009948778867006,0.055688338850435046,0.19361715172086297
