datetime,000001.SZ,000002.SZ,000858.SZ,002415.SZ,002594.SZ,600000.SH,600036.SH,600519.SH,600887.SH,601318.SH,000858.SZ,002142.SZ,300059.SZ,300750.SZ,688981.SH
2020-01-01,26.575534151436816,46.26888322971417,26.962762501278043,43.052100326339904,49.39062668261274,37.52721073442732,21.12676383814755,41.817216823387824,43.20897841086026,13.472868616853086,26.962762501278043,48.709870964375696,23.196024249552757,39.02567986073497,43.28150593853503
2020-01-02,34.607944854604845,47.40916584874967,9.32163079875733,41.1423231276515,48.99116257202429,12.929964646919643,13.121559127332656,33.33113015926901,12.13644678638573,9.60852994594263,9.32163079875733,42.73772045639777,44.935993126534484,29.39467160797403,36.4137016888678
2020-01-03,21.36111285524821,43.6825610813475,44.25426595071985,28.380451029251457,9.127935323847725,10.427526895982378,27.423331793592148,41.5431923942335,16.366657799740373,29.378938004730678,44.25426595071985,18.58113089372458,42.72126155173449,17.674205090046584,36.38954111785191
2020-01-06,32.15617130116492,21.88775251686491,34.012224340648366,37.62967143253912,40.102661391971246,38.42457913697481,33.06302303466113,33.14001316309152,24.458053952546102,12.790782769875442,34.012224340648366,31.582703736735887,15.851379666986613,47.67987742471471,29.482001329794947
2020-01-07,40.57215359810725,47.88184542473961,11.40755440827243,42.77007099170191,49.69975591657264,37.87968501602214,25.679613902562192,32.59357563205956,22.636899115276,47.72949055556212,11.40755440827243,8.035914228698164,16.188794165648304,20.122666408464063,36.638309227055146
2020-01-08,27.223744199478045,19.81576511219967,26.318048182979407,21.490407440198346,9.697208753385395,47.75792512829612,38.94254413441486,36.838213785171504,40.60804320592317,29.14974870448778,26.318048182979407,46.398553758600066,8.655817109230858,15.558130725430804,45.20188673421248
2020-01-09,28.658792243169074,10.156492794192921,11.235695316082024,40.60530269695209,21.280373824954257,42.20046470474551,21.210451591253943,27.694130886289283,11.055551096884635,45.923190552652294,11.235695316082024,40.407174183661205,21.6999069046026,40.954942173645364,32.67711032196639
2020-01-10,48.21249812657096,34.07259508630908,10.969112749696016,45.241646980012334,39.84660920072613,48.19276631694987,11.578737018343404,29.834294600947853,34.509294585840706,49.89582184433269,10.969112749696016,39.54158852062072,36.957488995111966,8.97180069144904,29.415343337421255
2020-01-13,12.450535163744316,28.420737170535155,41.2802931840305,33.76663644798905,36.42967361650467,20.601358888145725,31.303534428956937,49.32515146728257,29.66129328101846,44.59733429466257,41.2802931840305,31.177422641489823,31.766494093354964,49.55118734155435,45.957171895471134
2020-01-14,28.750922584663087,49.749968397661725,16.302900592964097,37.07444003594575,31.516147805114915,15.721702863478653,26.376072615062792,38.690171498896014,40.613214489230515,38.47820758062008,16.302900592964097,44.160381432772574,36.093281723850254,21.18708489679406,38.992346846485354
2020-01-15,23.655825178565614,20.401393794119336,25.453266307945203,34.96190396307554,36.257074379222864,25.998667734130077,38.992249264078694,27.375501148889335,48.86436747754757,29.36755821589142,25.453266307945203,20.570597339965474,11.654930818635066,24.296738424495846,13.22703828853184
2020-01-16,30.10872796220732,36.7913218576645,40.76936167378215,37.21862527285272,42.010808585459934,35.71925584411873,34.11425794640198,31.314315905359177,44.65624286807945,8.397061241602854,40.76936167378215,49.616269007350006,40.9838975722148,45.943282227529835,8.141044963379457
2020-01-17,28.635385013215313,44.294715816327766,23.60671563917429,10.51755975040204,27.399588526467856,28.721017466099365,37.19957806114384,37.02623809666089,19.518231293262026,27.319798094235583,23.60671563917429,42.99145646784034,46.751955970973746,29.384124774282984,18.24652834231103
2020-01-20,33.0364592586707,34.385078638574214,23.352749485750763,35.22846997410423,47.94171451371496,37.91143823043586,48.51533558528651,20.333333515927297,9.631830696930828,43.52852821138399,23.352749485750763,44.20737970658047,28.92081421789019,34.629967775844975,15.269941616920438
2020-01-21,38.31500354004948,10.53949155084445,41.50353785106699,9.769851725787575,19.12231745149154,45.30114889302465,12.154958877680489,48.87705241237639,37.280487011484624,27.286112365780973,41.50353785106699,44.81085456414844,8.635975676047446,26.421591805980114,10.274745684254393
2020-01-22,35.333201049493,30.145036372139884,42.196433971484176,16.560105776720746,30.316247347047366,45.94883574914864,11.088356680356402,25.453964749996665,14.895614823522187,35.2493557671619,42.196433971484176,45.277607222050555,42.69845054601499,17.186128360287796,49.06308560064049
2020-01-23,15.059569049241267,31.717375905263573,44.27843976437646,24.3146652830425,36.235887590703925,14.900121837655643,27.44796217715125,46.75109678496461,28.537555957242176,49.1606268432061,44.27843976437646,38.42537870560367,11.196088424881133,15.862126571913384,34.69026345602876
2020-01-24,41.37391241415526,37.402530296698764,16.173531710774956,44.2961187668574,27.517322188920126,26.892860278100088,12.939347979872693,22.049645750687585,9.600024003336042,45.64397559866708,16.173531710774956,44.26544587546643,41.876666852026084,18.732844489927263,32.70957816446204
