datetime,000001.SZ,000002.SZ,000858.SZ,002415.SZ,002594.SZ,600000.SH,600036.SH,600519.SH,600887.SH,601318.SH,000858.SZ,002142.SZ,300059.SZ,300750.SZ,688981.SH
2020-01-01,30.86839328252511,63.04799442082278,11.504682439520414,21.714518974995052,65.6684259113037,57.350691294608644,32.22145965666073,71.33287500851443,56.72038217352126,15.916417896882564,11.504682439520414,95.24747890458683,17.11535522061793,34.00225265242993,20.46367346904416
2020-01-02,29.685238864071753,61.2348023037145,11.289825120631239,21.806536044073763,62.69441742096097,59.731424366797384,30.672638167630527,67.75634359176897,55.06052194147422,15.428021538977564,11.289825120631239,99.6912994528755,17.248037346233364,33.65320231834313,19.789164136721705
2020-01-03,29.571095693215558,63.7580005411689,11.451459247466987,22.94108095697452,66.1856070209905,56.499920896687556,30.19704797098999,63.77063163814294,57.70964865741358,15.216656414956208,11.451459247466987,98.6600421840794,16.37904625872778,34.891312424768124,20.17400177999178
2020-01-06,30.5352042623268,61.966943168728854,11.282968508310951,22.74436998832105,65.39304867179773,53.705085456648334,29.347468958082654,62.022902168749845,55.38281447235736,15.009571675450989,11.282968508310951,97.13818601165102,17.23346240936483,34.547186065480176,20.13101229322649
2020-01-07,29.98712247368618,64.25763397073872,11.591642456817185,23.723834515384237,62.12696781729096,54.006643339378265,28.977107044929525,60.99948928948522,51.8993759574374,15.639095797055397,11.591642456817185,98.43375233021031,17.107215064767296,32.75891430317194,19.53903184435393
2020-01-08,31.121044844032728,62.81491349744224,11.615567113498292,23.27088627562931,59.72902641818325,50.85496078902148,28.964095678335575,60.932067034148446,49.74963917785156,14.994865358590463,11.615567113498292,99.39856659236152,16.489811105506003,32.283062402474776,20.07356568638617
2020-01-09,31.453109296118573,64.11878543465893,11.543359772606511,22.597890397746152,62.5400406069529,53.433766021855575,30.057329269187104,59.158509317488196,50.337060548080885,14.51122104896372,11.543359772606511,102.46349082818611,16.36148688144463,32.71796406451959,19.725473170680786
2020-01-10,30.71041670450167,64.28242609629588,11.764889551708258,22.570149846828077,60.689601088814356,53.92637827157243,31.02194706587784,57.800583220765034,48.71331047580127,14.006517573164201,11.764889551708258,101.77294772714893,15.764611128457853,33.64455976605849,19.174109086566965
2020-01-13,32.720941601483815,62.516504362458505,11.869571275044118,21.955518929416098,62.801294116369924,52.05494982971403,30.349252833828807,57.46467987209524,47.52402153010728,13.870011893565898,11.869571275044118,99.2889397080005,15.95062016413321,35.307809189274444,19.95809997705597
2020-01-14,33.32124544331409,60.43821379889721,11.153129912174222,21.274616121103055,58.442395346758516,51.61920189393472,31.557598520595345,59.1571185006245,49.10755366452384,14.075431161178608,11.153129912174222,104.19793298054859,16.14240641014951,36.135866133216894,20.7096975841998
2020-01-15,33.639105086979065,64.36658428930193,11.594289342873605,21.77826931664535,58.90785885902282,50.66790820310476,31.88338580197687,59.0788706067787,47.260657265496775,14.777042953587042,11.594289342873605,100.06356485888456,15.980128279746834,34.35477341419978,20.617384018139788
2020-01-16,33.85312932713,65.51769989347245,11.881758675083773,21.830859349234036,59.98069125325193,50.761873306684095,30.552260985747754,57.76090935977322,47.01474858325624,14.517150195356294,11.881758675083773,99.70864985706197,16.11009364391398,33.9495115151409,19.792112192185943
2020-01-17,34.57172182887733,64.17025007637727,11.83869865492894,22.273140216448198,62.33843028968692,52.32110143577335,30.918678499267045,57.08875504803042,46.652460208126726,13.54720175600827,11.83869865492894,102.94561481435605,15.306114067337022,33.6483657086221,21.000641659657887
2020-01-20,35.85540768443048,65.99214665997441,11.066360910380201,21.345271381484974,64.26536797890644,49.91900278045957,29.981740043283306,58.92874991875225,45.72036173593638,14.162070560559796,11.066360910380201,98.35267352581181,15.6965829578975,32.12937202087995,21.085218286677023
